transaction_id,initiative_id,month,cost_category,cost_group,cost_type,vendor_id,cost_centre_id,amount,description
CT-01482,AI-009,2026-07,employees,Incremental operating cost,incremental_opex,,CC-SCM-OPS,27142.86,"Predictive Maintenance: business run cost (review, change management, support)"
CT-01483,AI-009,2026-08,employees,Incremental operating cost,incremental_opex,,CC-SCM-OPS,27142.86,"Predictive Maintenance: business run cost (review, change management, support)"
CT-01484,AI-010,2025-09,gpu,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,22504.44,AI Revenue Intelligence: gpu
CT-01485,AI-010,2025-10,gpu,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,22532.08,AI Revenue Intelligence: gpu
CT-01486,AI-010,2025-11,gpu,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,22603.06,AI Revenue Intelligence: gpu
CT-01487,AI-010,2025-12,gpu,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,15541.49,AI Revenue Intelligence: gpu
CT-01488,AI-010,2026-01,gpu,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,16036.19,AI Revenue Intelligence: gpu
CT-01489,AI-010,2026-02,gpu,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,14961.68,AI Revenue Intelligence: gpu
CT-01490,AI-010,2026-03,gpu,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,16423.17,AI Revenue Intelligence: gpu
CT-01491,AI-010,2026-04,gpu,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,15423.24,AI Revenue Intelligence: gpu
CT-01492,AI-010,2026-05,gpu,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,16561.83,AI Revenue Intelligence: gpu
CT-01493,AI-010,2026-06,gpu,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,15848.23,AI Revenue Intelligence: gpu
CT-01494,AI-010,2026-07,gpu,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,15315.21,AI Revenue Intelligence: gpu
CT-01495,AI-010,2026-08,gpu,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,14768.6,AI Revenue Intelligence: gpu
CT-01496,AI-010,2025-09,compute,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,18954.0,AI Revenue Intelligence: compute
CT-01497,AI-010,2025-10,compute,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,18191.95,AI Revenue Intelligence: compute
CT-01498,AI-010,2025-11,compute,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,20605.15,AI Revenue Intelligence: compute
CT-01499,AI-010,2025-12,compute,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,12882.12,AI Revenue Intelligence: compute
CT-01500,AI-010,2026-01,compute,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,13200.54,AI Revenue Intelligence: compute
CT-01501,AI-010,2026-02,compute,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,13252.72,AI Revenue Intelligence: compute
CT-01502,AI-010,2026-03,compute,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,14019.93,AI Revenue Intelligence: compute
CT-01503,AI-010,2026-04,compute,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,12286.62,AI Revenue Intelligence: compute
CT-01504,AI-010,2026-05,compute,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,12201.08,AI Revenue Intelligence: compute
CT-01505,AI-010,2026-06,compute,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,12742.26,AI Revenue Intelligence: compute
CT-01506,AI-010,2026-07,compute,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,13592.73,AI Revenue Intelligence: compute
CT-01507,AI-010,2026-08,compute,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,13235.37,AI Revenue Intelligence: compute
CT-01508,AI-010,2025-09,storage,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,15512.92,AI Revenue Intelligence: storage
CT-01509,AI-010,2025-10,storage,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,16165.51,AI Revenue Intelligence: storage
CT-01510,AI-010,2025-11,storage,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,15318.71,AI Revenue Intelligence: storage
CT-01511,AI-010,2025-12,storage,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,9693.28,AI Revenue Intelligence: storage
CT-01512,AI-010,2026-01,storage,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,9964.62,AI Revenue Intelligence: storage
CT-01513,AI-010,2026-02,storage,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,10497.49,AI Revenue Intelligence: storage
CT-01514,AI-010,2026-03,storage,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,9979.07,AI Revenue Intelligence: storage
CT-01515,AI-010,2026-04,storage,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,10597.49,AI Revenue Intelligence: storage
CT-01516,AI-010,2026-05,storage,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,10485.67,AI Revenue Intelligence: storage
CT-01517,AI-010,2026-06,storage,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,10227.13,AI Revenue Intelligence: storage
CT-01518,AI-010,2026-07,storage,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,10296.25,AI Revenue Intelligence: storage
CT-01519,AI-010,2026-08,storage,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,10380.14,AI Revenue Intelligence: storage
CT-01520,AI-010,2025-09,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,7941.76,AI Revenue Intelligence: networking
CT-01521,AI-010,2025-10,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,8322.77,AI Revenue Intelligence: networking
CT-01522,AI-010,2025-11,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,7862.13,AI Revenue Intelligence: networking
CT-01523,AI-010,2025-12,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,5338.78,AI Revenue Intelligence: networking
CT-01524,AI-010,2026-01,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,5506.89,AI Revenue Intelligence: networking
CT-01525,AI-010,2026-02,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,5048.02,AI Revenue Intelligence: networking
CT-01526,AI-010,2026-03,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,5143.47,AI Revenue Intelligence: networking
CT-01527,AI-010,2026-04,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,5478.94,AI Revenue Intelligence: networking
CT-01528,AI-010,2026-05,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,5542.03,AI Revenue Intelligence: networking
CT-01529,AI-010,2026-06,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,5192.96,AI Revenue Intelligence: networking
CT-01530,AI-010,2026-07,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,5464.55,AI Revenue Intelligence: networking
CT-01531,AI-010,2026-08,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,5175.04,AI Revenue Intelligence: networking
CT-01532,AI-010,2025-09,software,Software,programme,V-SW-A,CC-SAL-AI,31375.43,AI Revenue Intelligence: software
CT-01533,AI-010,2025-10,software,Software,programme,V-SW-A,CC-SAL-AI,30942.8,AI Revenue Intelligence: software
CT-01534,AI-010,2025-11,software,Software,programme,V-SW-A,CC-SAL-AI,31537.52,AI Revenue Intelligence: software
CT-01535,AI-010,2025-12,software,Software,programme,V-SW-A,CC-SAL-AI,20169.76,AI Revenue Intelligence: software
CT-01536,AI-010,2026-01,software,Software,programme,V-SW-A,CC-SAL-AI,20826.58,AI Revenue Intelligence: software
CT-01537,AI-010,2026-02,software,Software,programme,V-SW-A,CC-SAL-AI,20343.38,AI Revenue Intelligence: software
CT-01538,AI-010,2026-03,software,Software,programme,V-SW-A,CC-SAL-AI,20471.72,AI Revenue Intelligence: software
CT-01539,AI-010,2026-04,software,Software,programme,V-SW-A,CC-SAL-AI,21369.7,AI Revenue Intelligence: software
CT-01540,AI-010,2026-05,software,Software,programme,V-SW-A,CC-SAL-AI,20546.75,AI Revenue Intelligence: software
CT-01541,AI-010,2026-06,software,Software,programme,V-SW-A,CC-SAL-AI,20468.94,AI Revenue Intelligence: software
CT-01542,AI-010,2026-07,software,Software,programme,V-SW-A,CC-SAL-AI,21484.64,AI Revenue Intelligence: software
CT-01543,AI-010,2026-08,software,Software,programme,V-SW-A,CC-SAL-AI,20981.67,AI Revenue Intelligence: software
CT-01544,AI-010,2025-09,saas,Software,programme,V-SAAS-B,CC-SAL-AI,21379.64,AI Revenue Intelligence: saas
CT-01545,AI-010,2025-10,saas,Software,programme,V-SAAS-B,CC-SAL-AI,23672.16,AI Revenue Intelligence: saas
CT-01546,AI-010,2025-11,saas,Software,programme,V-SAAS-B,CC-SAL-AI,23446.45,AI Revenue Intelligence: saas
CT-01547,AI-010,2025-12,saas,Software,programme,V-SAAS-B,CC-SAL-AI,15757.78,AI Revenue Intelligence: saas
CT-01548,AI-010,2026-01,saas,Software,programme,V-SAAS-B,CC-SAL-AI,15009.97,AI Revenue Intelligence: saas
CT-01549,AI-010,2026-02,saas,Software,programme,V-SAAS-B,CC-SAL-AI,16610.2,AI Revenue Intelligence: saas
CT-01550,AI-010,2026-03,saas,Software,programme,V-SAAS-B,CC-SAL-AI,16001.59,AI Revenue Intelligence: saas
CT-01551,AI-010,2026-04,saas,Software,programme,V-SAAS-B,CC-SAL-AI,15273.11,AI Revenue Intelligence: saas
CT-01552,AI-010,2026-05,saas,Software,programme,V-SAAS-B,CC-SAL-AI,14434.44,AI Revenue Intelligence: saas
CT-01553,AI-010,2026-06,saas,Software,programme,V-SAAS-B,CC-SAL-AI,15494.46,AI Revenue Intelligence: saas
CT-01554,AI-010,2026-07,saas,Software,programme,V-SAAS-B,CC-SAL-AI,15667.56,AI Revenue Intelligence: saas
CT-01555,AI-010,2026-08,saas,Software,programme,V-SAAS-B,CC-SAL-AI,14900.83,AI Revenue Intelligence: saas
CT-01556,AI-010,2025-09,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,58113.29,AI Revenue Intelligence: cloud
CT-01557,AI-010,2025-09,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,38742.2,AI Revenue Intelligence: cloud
CT-01558,AI-010,2025-10,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,55153.32,AI Revenue Intelligence: cloud
CT-01559,AI-010,2025-10,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,36768.88,AI Revenue Intelligence: cloud
CT-01560,AI-010,2025-11,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,55477.9,AI Revenue Intelligence: cloud
CT-01561,AI-010,2025-11,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,36985.27,AI Revenue Intelligence: cloud
CT-01562,AI-010,2025-12,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,58119.42,AI Revenue Intelligence: cloud
CT-01563,AI-010,2026-01,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,37669.29,AI Revenue Intelligence: cloud
CT-01564,AI-010,2026-01,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,25112.86,AI Revenue Intelligence: cloud
CT-01565,AI-010,2026-02,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,39610.28,AI Revenue Intelligence: cloud
CT-01566,AI-010,2026-02,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,26406.86,AI Revenue Intelligence: cloud
CT-01567,AI-010,2026-03,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,36952.23,AI Revenue Intelligence: cloud
CT-01568,AI-010,2026-03,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,24634.82,AI Revenue Intelligence: cloud
CT-01569,AI-010,2026-04,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,37822.37,AI Revenue Intelligence: cloud
CT-01570,AI-010,2026-04,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,25214.91,AI Revenue Intelligence: cloud
CT-01571,AI-010,2026-05,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,37952.98,AI Revenue Intelligence: cloud
CT-01572,AI-010,2026-05,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,25301.99,AI Revenue Intelligence: cloud
CT-01573,AI-010,2026-06,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,57508.0,AI Revenue Intelligence: cloud
CT-01574,AI-010,2026-06,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,38338.67,AI Revenue Intelligence: cloud
CT-01575,AI-010,2026-07,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,54194.68,AI Revenue Intelligence: cloud
CT-01576,AI-010,2026-07,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,36129.78,AI Revenue Intelligence: cloud
CT-01577,AI-010,2026-08,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,57978.75,AI Revenue Intelligence: cloud
CT-01578,AI-010,2026-08,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,38652.5,AI Revenue Intelligence: cloud
CT-01579,AI-010,2025-09,vendors,Services,programme,V-SVC-D,CC-SAL-AI,18704.51,AI Revenue Intelligence: vendors
CT-01580,AI-010,2025-10,vendors,Services,programme,V-SVC-D,CC-SAL-AI,19690.53,AI Revenue Intelligence: vendors
CT-01581,AI-010,2025-11,vendors,Services,programme,V-SVC-D,CC-SAL-AI,18706.9,AI Revenue Intelligence: vendors
CT-01582,AI-010,2025-12,vendors,Services,programme,V-SVC-D,CC-SAL-AI,13543.79,AI Revenue Intelligence: vendors
CT-01583,AI-010,2026-01,vendors,Services,programme,V-SVC-D,CC-SAL-AI,13792.2,AI Revenue Intelligence: vendors
CT-01584,AI-010,2026-02,vendors,Services,programme,V-SVC-D,CC-SAL-AI,12967.24,AI Revenue Intelligence: vendors
CT-01585,AI-010,2026-03,vendors,Services,programme,V-SVC-D,CC-SAL-AI,12495.26,AI Revenue Intelligence: vendors
CT-01586,AI-010,2026-04,vendors,Services,programme,V-SVC-D,CC-SAL-AI,13698.16,AI Revenue Intelligence: vendors
CT-01587,AI-010,2026-05,vendors,Services,programme,V-SVC-D,CC-SAL-AI,12460.05,AI Revenue Intelligence: vendors
CT-01588,AI-010,2026-06,vendors,Services,programme,V-SVC-D,CC-SAL-AI,12991.42,AI Revenue Intelligence: vendors
CT-01589,AI-010,2026-07,vendors,Services,programme,V-SVC-D,CC-SAL-AI,12690.45,AI Revenue Intelligence: vendors
CT-01590,AI-010,2026-08,vendors,Services,programme,V-SVC-D,CC-SAL-AI,12969.06,AI Revenue Intelligence: vendors
CT-01591,AI-010,2025-09,consulting,Services,programme,V-SI-C,CC-SAL-AI,32217.88,AI Revenue Intelligence: consulting
CT-01592,AI-010,2025-10,consulting,Services,programme,V-SI-C,CC-SAL-AI,32496.93,AI Revenue Intelligence: consulting
CT-01593,AI-010,2025-11,consulting,Services,programme,V-SI-C,CC-SAL-AI,34714.02,AI Revenue Intelligence: consulting
CT-01594,AI-010,2025-12,consulting,Services,programme,V-SI-C,CC-SAL-AI,23754.67,AI Revenue Intelligence: consulting
CT-01595,AI-010,2026-01,consulting,Services,programme,V-SI-C,CC-SAL-AI,24253.7,AI Revenue Intelligence: consulting
CT-01596,AI-010,2026-02,consulting,Services,programme,V-SI-C,CC-SAL-AI,22520.49,AI Revenue Intelligence: consulting
CT-01597,AI-010,2026-03,consulting,Services,programme,V-SI-C,CC-SAL-AI,23976.91,AI Revenue Intelligence: consulting
CT-01598,AI-010,2026-04,consulting,Services,programme,V-SI-C,CC-SAL-AI,24220.04,AI Revenue Intelligence: consulting
CT-01599,AI-010,2026-05,consulting,Services,programme,V-SI-C,CC-SAL-AI,23467.74,AI Revenue Intelligence: consulting
CT-01600,AI-010,2026-06,consulting,Services,programme,V-SI-C,CC-SAL-AI,23951.03,AI Revenue Intelligence: consulting
CT-01601,AI-010,2026-07,consulting,Services,programme,V-SI-C,CC-SAL-AI,25040.71,AI Revenue Intelligence: consulting
CT-01602,AI-010,2026-08,consulting,Services,programme,V-SI-C,CC-SAL-AI,24781.9,AI Revenue Intelligence: consulting
CT-01603,AI-010,2025-09,employees,People,programme,,CC-SAL-AI,53609.01,AI Revenue Intelligence: employees
CT-01604,AI-010,2025-09,employees,People,programme,,CC-SAL-AI,35739.34,AI Revenue Intelligence: employees
CT-01605,AI-010,2025-10,employees,People,programme,,CC-SAL-AI,52005.12,AI Revenue Intelligence: employees
CT-01606,AI-010,2025-10,employees,People,programme,,CC-SAL-AI,34670.08,AI Revenue Intelligence: employees
CT-01607,AI-010,2025-11,employees,People,programme,,CC-SAL-AI,53921.01,AI Revenue Intelligence: employees
CT-01608,AI-010,2025-11,employees,People,programme,,CC-SAL-AI,35947.34,AI Revenue Intelligence: employees
CT-01609,AI-010,2025-12,employees,People,programme,,CC-SAL-AI,59597.41,AI Revenue Intelligence: employees
CT-01610,AI-010,2026-01,employees,People,programme,,CC-SAL-AI,36252.24,AI Revenue Intelligence: employees
CT-01611,AI-010,2026-01,employees,People,programme,,CC-SAL-AI,24168.16,AI Revenue Intelligence: employees
CT-01612,AI-010,2026-02,employees,People,programme,,CC-SAL-AI,36059.56,AI Revenue Intelligence: employees
CT-01613,AI-010,2026-02,employees,People,programme,,CC-SAL-AI,24039.71,AI Revenue Intelligence: employees
CT-01614,AI-010,2026-03,employees,People,programme,,CC-SAL-AI,36634.61,AI Revenue Intelligence: employees
CT-01615,AI-010,2026-03,employees,People,programme,,CC-SAL-AI,24423.07,AI Revenue Intelligence: employees
CT-01616,AI-010,2026-04,employees,People,programme,,CC-SAL-AI,59830.57,AI Revenue Intelligence: employees
CT-01617,AI-010,2026-05,employees,People,programme,,CC-SAL-AI,36510.61,AI Revenue Intelligence: employees
CT-01618,AI-010,2026-05,employees,People,programme,,CC-SAL-AI,24340.41,AI Revenue Intelligence: employees
CT-01619,AI-010,2026-06,employees,People,programme,,CC-SAL-AI,37085.95,AI Revenue Intelligence: employees
CT-01620,AI-010,2026-06,employees,People,programme,,CC-SAL-AI,24723.97,AI Revenue Intelligence: employees
CT-01621,AI-010,2026-07,employees,People,programme,,CC-SAL-AI,58716.31,AI Revenue Intelligence: employees
CT-01622,AI-010,2026-08,employees,People,programme,,CC-SAL-AI,57735.99,AI Revenue Intelligence: employees
CT-01623,AI-010,2025-09,training,People,programme,V-TRN-F,CC-SAL-AI,11312.25,AI Revenue Intelligence: training
CT-01624,AI-010,2025-10,training,People,programme,V-TRN-F,CC-SAL-AI,11214.94,AI Revenue Intelligence: training
CT-01625,AI-010,2025-11,training,People,programme,V-TRN-F,CC-SAL-AI,11523.14,AI Revenue Intelligence: training
CT-01626,AI-010,2025-12,training,People,programme,V-TRN-F,CC-SAL-AI,8073.24,AI Revenue Intelligence: training
CT-01627,AI-010,2026-01,training,People,programme,V-TRN-F,CC-SAL-AI,7846.87,AI Revenue Intelligence: training
CT-01628,AI-010,2026-02,training,People,programme,V-TRN-F,CC-SAL-AI,8020.55,AI Revenue Intelligence: training
CT-01629,AI-010,2026-03,training,People,programme,V-TRN-F,CC-SAL-AI,7834.94,AI Revenue Intelligence: training
CT-01630,AI-010,2026-04,training,People,programme,V-TRN-F,CC-SAL-AI,7744.12,AI Revenue Intelligence: training
CT-01631,AI-010,2026-05,training,People,programme,V-TRN-F,CC-SAL-AI,7785.18,AI Revenue Intelligence: training
CT-01632,AI-010,2026-06,training,People,programme,V-TRN-F,CC-SAL-AI,7898.14,AI Revenue Intelligence: training
CT-01633,AI-010,2026-07,training,People,programme,V-TRN-F,CC-SAL-AI,7709.5,AI Revenue Intelligence: training
CT-01634,AI-010,2026-08,training,People,programme,V-TRN-F,CC-SAL-AI,7798.95,AI Revenue Intelligence: training
CT-01635,AI-010,2025-09,data,Other,programme,V-DATA-E,CC-SAL-AI,20212.58,AI Revenue Intelligence: data
CT-01636,AI-010,2025-10,data,Other,programme,V-DATA-E,CC-SAL-AI,19630.37,AI Revenue Intelligence: data
CT-01637,AI-010,2025-11,data,Other,programme,V-DATA-E,CC-SAL-AI,19240.26,AI Revenue Intelligence: data
CT-01638,AI-010,2025-12,data,Other,programme,V-DATA-E,CC-SAL-AI,11544.69,AI Revenue Intelligence: data
CT-01639,AI-010,2026-01,data,Other,programme,V-DATA-E,CC-SAL-AI,13569.47,AI Revenue Intelligence: data
CT-01640,AI-010,2026-02,data,Other,programme,V-DATA-E,CC-SAL-AI,13742.39,AI Revenue Intelligence: data
CT-01641,AI-010,2026-03,data,Other,programme,V-DATA-E,CC-SAL-AI,13916.95,AI Revenue Intelligence: data
CT-01642,AI-010,2026-04,data,Other,programme,V-DATA-E,CC-SAL-AI,13218.7,AI Revenue Intelligence: data
CT-01643,AI-010,2026-05,data,Other,programme,V-DATA-E,CC-SAL-AI,12985.18,AI Revenue Intelligence: data
CT-01644,AI-010,2026-06,data,Other,programme,V-DATA-E,CC-SAL-AI,12764.41,AI Revenue Intelligence: data
CT-01645,AI-010,2026-07,data,Other,programme,V-DATA-E,CC-SAL-AI,13170.74,AI Revenue Intelligence: data
CT-01646,AI-010,2026-08,data,Other,programme,V-DATA-E,CC-SAL-AI,13298.71,AI Revenue Intelligence: data
CT-01647,AI-010,2025-12,employees,Incremental operating cost,incremental_opex,,CC-SAL-OPS,37777.78,"AI Revenue Intelligence: business run cost (review, change management, support)"
CT-01648,AI-010,2026-01,employees,Incremental operating cost,incremental_opex,,CC-SAL-OPS,37777.78,"AI Revenue Intelligence: business run cost (review, change management, support)"
CT-01649,AI-010,2026-02,employees,Incremental operating cost,incremental_opex,,CC-SAL-OPS,37777.78,"AI Revenue Intelligence: business run cost (review, change management, support)"
CT-01650,AI-010,2026-03,employees,Incremental operating cost,incremental_opex,,CC-SAL-OPS,37777.78,"AI Revenue Intelligence: business run cost (review, change management, support)"
CT-01651,AI-010,2026-04,employees,Incremental operating cost,incremental_opex,,CC-SAL-OPS,37777.78,"AI Revenue Intelligence: business run cost (review, change management, support)"
CT-01652,AI-010,2026-05,employees,Incremental operating cost,incremental_opex,,CC-SAL-OPS,37777.78,"AI Revenue Intelligence: business run cost (review, change management, support)"
CT-01653,AI-010,2026-06,employees,Incremental operating cost,incremental_opex,,CC-SAL-OPS,37777.78,"AI Revenue Intelligence: business run cost (review, change management, support)"
CT-01654,AI-010,2026-07,employees,Incremental operating cost,incremental_opex,,CC-SAL-OPS,37777.78,"AI Revenue Intelligence: business run cost (review, change management, support)"
CT-01655,AI-010,2026-08,employees,Incremental operating cost,incremental_opex,,CC-SAL-OPS,37777.78,"AI Revenue Intelligence: business run cost (review, change management, support)"
CT-01656,AI-011,2025-10,gpu,Infrastructure,programme,V-HPE-INF,CC-COR-AI,37068.04,Document Intelligence: gpu
CT-01657,AI-011,2025-11,gpu,Infrastructure,programme,V-HPE-INF,CC-COR-AI,37626.94,Document Intelligence: gpu
CT-01658,AI-011,2025-12,gpu,Infrastructure,programme,V-HPE-INF,CC-COR-AI,24423.8,Document Intelligence: gpu
CT-01659,AI-011,2026-01,gpu,Infrastructure,programme,V-HPE-INF,CC-COR-AI,27578.76,Document Intelligence: gpu
CT-01660,AI-011,2026-02,gpu,Infrastructure,programme,V-HPE-INF,CC-COR-AI,25638.11,Document Intelligence: gpu
CT-01661,AI-011,2026-03,gpu,Infrastructure,programme,V-HPE-INF,CC-COR-AI,24672.26,Document Intelligence: gpu
CT-01662,AI-011,2026-04,gpu,Infrastructure,programme,V-HPE-INF,CC-COR-AI,27385.02,Document Intelligence: gpu
CT-01663,AI-011,2026-05,gpu,Infrastructure,programme,V-HPE-INF,CC-COR-AI,26619.24,Document Intelligence: gpu
CT-01664,AI-011,2026-06,gpu,Infrastructure,programme,V-HPE-INF,CC-COR-AI,24942.25,Document Intelligence: gpu
CT-01665,AI-011,2026-07,gpu,Infrastructure,programme,V-HPE-INF,CC-COR-AI,26036.35,Document Intelligence: gpu
CT-01666,AI-011,2026-08,gpu,Infrastructure,programme,V-HPE-INF,CC-COR-AI,23946.19,Document Intelligence: gpu
CT-01667,AI-011,2025-10,compute,Infrastructure,programme,V-HPE-INF,CC-COR-AI,13514.74,Document Intelligence: compute
CT-01668,AI-011,2025-11,compute,Infrastructure,programme,V-HPE-INF,CC-COR-AI,14547.79,Document Intelligence: compute
CT-01669,AI-011,2025-12,compute,Infrastructure,programme,V-HPE-INF,CC-COR-AI,9744.48,Document Intelligence: compute
CT-01670,AI-011,2026-01,compute,Infrastructure,programme,V-HPE-INF,CC-COR-AI,9260.37,Document Intelligence: compute
CT-01671,AI-011,2026-02,compute,Infrastructure,programme,V-HPE-INF,CC-COR-AI,8725.79,Document Intelligence: compute
CT-01672,AI-011,2026-03,compute,Infrastructure,programme,V-HPE-INF,CC-COR-AI,9853.64,Document Intelligence: compute
CT-01673,AI-011,2026-04,compute,Infrastructure,programme,V-HPE-INF,CC-COR-AI,9358.93,Document Intelligence: compute
CT-01674,AI-011,2026-05,compute,Infrastructure,programme,V-HPE-INF,CC-COR-AI,9636.95,Document Intelligence: compute
CT-01675,AI-011,2026-06,compute,Infrastructure,programme,V-HPE-INF,CC-COR-AI,9266.42,Document Intelligence: compute
CT-01676,AI-011,2026-07,compute,Infrastructure,programme,V-HPE-INF,CC-COR-AI,9801.41,Document Intelligence: compute
CT-01677,AI-011,2026-08,compute,Infrastructure,programme,V-HPE-INF,CC-COR-AI,9074.17,Document Intelligence: compute
CT-01678,AI-011,2025-10,storage,Infrastructure,programme,V-HPE-INF,CC-COR-AI,12161.63,Document Intelligence: storage
CT-01679,AI-011,2025-11,storage,Infrastructure,programme,V-HPE-INF,CC-COR-AI,12031.06,Document Intelligence: storage
CT-01680,AI-011,2025-12,storage,Infrastructure,programme,V-HPE-INF,CC-COR-AI,8328.22,Document Intelligence: storage
CT-01681,AI-011,2026-01,storage,Infrastructure,programme,V-HPE-INF,CC-COR-AI,8958.88,Document Intelligence: storage
CT-01682,AI-011,2026-02,storage,Infrastructure,programme,V-HPE-INF,CC-COR-AI,8292.52,Document Intelligence: storage
CT-01683,AI-011,2026-03,storage,Infrastructure,programme,V-HPE-INF,CC-COR-AI,7934.48,Document Intelligence: storage
CT-01684,AI-011,2026-04,storage,Infrastructure,programme,V-HPE-INF,CC-COR-AI,8139.7,Document Intelligence: storage
CT-01685,AI-011,2026-05,storage,Infrastructure,programme,V-HPE-INF,CC-COR-AI,7969.23,Document Intelligence: storage
CT-01686,AI-011,2026-06,storage,Infrastructure,programme,V-HPE-INF,CC-COR-AI,7648.38,Document Intelligence: storage
CT-01687,AI-011,2026-07,storage,Infrastructure,programme,V-HPE-INF,CC-COR-AI,8492.93,Document Intelligence: storage
CT-01688,AI-011,2026-08,storage,Infrastructure,programme,V-HPE-INF,CC-COR-AI,7874.26,Document Intelligence: storage
CT-01689,AI-011,2025-10,networking,Infrastructure,programme,V-HPE-NET,CC-COR-AI,7320.96,Document Intelligence: networking
CT-01690,AI-011,2025-11,networking,Infrastructure,programme,V-HPE-NET,CC-COR-AI,6669.98,Document Intelligence: networking
CT-01691,AI-011,2025-12,networking,Infrastructure,programme,V-HPE-NET,CC-COR-AI,4956.24,Document Intelligence: networking
CT-01692,AI-011,2026-01,networking,Infrastructure,programme,V-HPE-NET,CC-COR-AI,5134.87,Document Intelligence: networking
CT-01693,AI-011,2026-02,networking,Infrastructure,programme,V-HPE-NET,CC-COR-AI,4697.49,Document Intelligence: networking
CT-01694,AI-011,2026-03,networking,Infrastructure,programme,V-HPE-NET,CC-COR-AI,4593.56,Document Intelligence: networking
CT-01695,AI-011,2026-04,networking,Infrastructure,programme,V-HPE-NET,CC-COR-AI,4494.51,Document Intelligence: networking
CT-01696,AI-011,2026-05,networking,Infrastructure,programme,V-HPE-NET,CC-COR-AI,4787.94,Document Intelligence: networking
